OrderID,OrderDate,CustomerName,CustomerSince,Age,Gender,Region,City,ProductID,ProductCategory,Price,Quantity,DiscountPercent,TotalSale,PaymentMethod,Channel,SalesRep,Rating,ReturnFlag,ShippingDays,Latitude,Longitude,Comments,OrderStatus,CouponCode,CouponApplied,LoyaltyScore,ChurnFlag,ShippingMethod
ORD113485,2020-03-21,Ife Olu,2020-10-25,44,Non-binary,Rivers,Port Harcourt,P1365,Clothing,107.99,1,0,107.99,Cash,Online,Rep_10,3.5,No,20,11.684744,4.115546,Damaged packaging,Pending,,TRUE,63,0,Standard
ORD113486,2023-04-25,Chinedu Adeyemi,2021-10-12,41,Female,Rivers,Port Harcourt,P1430,Electronics,103.01,1,0,103.01,Mobile Money,In-Store,Rep_19,4.1,No,17,10.400701,4.172454,Damaged packaging,Pending,FREESHIP,TRUE,40,0,Standard
ORD113487,04-24-2022,Mary Okoye,2019-01-26,35,Non-binary,Kano,Kano City,P1903,Sports,110.09,1,0,110.09,Mobile Money,Phone Order,Rep_8,3.2,No,12,12.67587,4.418819,Excellent service,Cancelled,WELCOME5,TRUE,67,0,Pickup
ORD113488,2020-08-20,Mary Johnson,2024-11-06,38,Male,Anambra,Onitsha,P1076,Groceries,72.08,2,10,129.74,Pay on Delivery,Online,Rep_11,2.6,No,2,11.00753,4.933205,Excellent service,Completed,WELCOME5,FALSE,97,0,Express
ORD113489,2022-03-24,David Adeyemi,2019-08-07,27,Male,Oyo,Ibadan,P1248,Automotive,109.16,1,10,98.24,Mobile Money,Online,Rep_2,3.3,No,9,11.665155,4.490451,Damaged packaging,Cancelled,,FALSE,50,0,Express
ORD113490,20/10/2020,Grace Eze,2024-01-31,25,Male,Lagos,Surulere,P1167,Toys,129.26,2,0,258.52,Bank Transfer,In-Store,Rep_24,4.6,No,9,-7.64753,4.979781,Wrong item,Cancelled,BLACKFRI,FALSE,67,0,Pickup
ORD113491,"Oct 14, 2022",Mary Eze,2024-10-07,44,Non-binary,Anambra,Awka,P1659,Clothing,62.4,1,0,62.4,Pay on Delivery,Phone Order,Rep_8,5,No,10,11.062223,3.099798,Fast delivery,Cancelled,SUMMER10,FALSE,80,0,Express
ORD113492,2022-08-01,John Musa,2025-04-12,32,Female,Kano,Wudil,P1862,Clothing,55.72,4,15,189.45,Pay on Delivery,Phone Order,Rep_16,4,No,7,9.199073,4.299365,,Cancelled,,FALSE,60,0,Pickup
ORD113493,2019-12-23,Ife Okonkwo,2022-09-17,34,Non-binary,Oyo,Ogbomoso,P1355,Automotive,78.94,2,5,149.99,Mobile Money,Online,Rep_20,4.5,No,17,9.233293,3.760154,Fast delivery,Shipped,WELCOME5,FALSE,42,0,Standard
ORD113494,2023-01-14,Mary Ng,2024-05-11,38,Male,Anambra,Onitsha,P1031,Household,94.54,2,0,189.08,Pay on Delivery,Online,Rep_17,3.8,No,11,12.477928,3.045864,Damaged packaging,Cancelled,SUMMER10,TRUE,50,0,Standard
ORD113495,"Sep 06, 2020",Grace Adeyemi,2022-01-02,38,Male,Anambra,Onitsha,P1127,Electronics,145.23,3,15,370.34,Cash,In-Store,Rep_20,3.7,No,19,10.971649,4.143886,Wrong item,Shipped,FREESHIP,TRUE,53,0,Express
ORD113496,2025-06-10,Mary Johnson,2024-08-07,17,Male,Enugu,Nsukka,P1286,Beauty,64.67,4,10,232.81,Cash,Online,Rep_18,5,No,19,11.733791,3.144945,Damaged packaging,Returned,LOYAL20,TRUE,46,0,Express
ORD113497,2024-06-02,Ahmed Okonkwo,2021-06-26,50,Female,Abuja,Wuse,P1066,Beauty,168.91,2,0,337.82,Cash,Phone Order,Rep_28,5,No,9,12.327592,4.579873,Wrong item,Shipped,SUMMER10,TRUE,72,0,Express
ORD113498,2025-07-22,Chinedu Olu,2022-03-06,36,Male,Lagos,Yaba,P1035,Electronics,190.74,1,15,162.13,Cash,Online,Rep_16,5,No,5,-6.856087,3.463185,Excellent service,Completed,BLACKFRI,TRUE,10,0,Pickup
ORD113499,"Jan 08, 2019",David Olu,2022-12-04,32,Non-binary,Oyo,Ibadan,P1540,Household,82.79,1,5,78.65,Cash,Phone Order,Rep_30,4.9,No,16,9.531914,4.341548,Damaged packaging,Shipped,,FALSE,70,0,Standard
ORD113500,2020.04.04,Ada Ng,2020-10-17,40,Non-binary,Rivers,Obio-Akpor,P1622,Toys,101.21,2,20,161.94,Mobile Money,Online,Rep_22,3.8,No,18,11.631638,4.657738,Fast delivery,Completed,WELCOME5,TRUE,45,0,Pickup
ORD113501,2025-03-23,Ada Okonkwo,2023-12-29,37,Female,Kano,Wudil,P1540,Sports,157.03,3,10,423.98,Bank Transfer,Phone Order,Rep_21,3.6,No,3,10.663755,4.41175,Late delivery,Returned,WELCOME5,FALSE,44,0,Express
ORD113502,2025-03-08,Chinedu Ali,2022-10-09,44,Female,Anambra,Awka,P1096,Beauty,188.37,2,0,376.74,Pay on Delivery,Online,Rep_21,2.6,No,11,10.365004,3.273964,Excellent service,Returned,FREESHIP,TRUE,51,0,Pickup
ORD113503,2022-01-11,Ife Olu,2020-09-19,41,Male,Abuja,Garki,P1385,Sports,108.78,4,0,435.12,Bank Transfer,Online,Rep_11,5,Yes,0,10.680321,3.348688,Late delivery,Pending,LOYAL20,TRUE,23,0,Express
ORD113504,2025-08-08,Chinedu Olu,2019-02-06,43,Female,Anambra,Onitsha,P1735,Electronics,52.86,3,0,158.58,Card,Online,Rep_28,2.8,No,5,11.55388,3.765749,Excellent service,Returned,WELCOME5,FALSE,50,0,Standard
ORD113505,2022-11-21,Emeka Eze,2025-06-04,51,Male,Oyo,Ibadan,P1644,Clothing,155.19,4,10,558.68,Cash,Phone Order,Rep_29,4.1,No,18,11.488399,3.916931,Late delivery,Returned,WELCOME5,FALSE,51,0,Pickup
ORD113506,2020-11-05,Kemi Johnson,2019-02-19,45,Male,Kaduna,Zaria,P1165,Household,88.82,3,5,253.14,Pay on Delivery,In-Store,Rep_28,2.7,No,12,12.126895,3.583434,Fast delivery,Cancelled,,TRUE,74,0,Standard
ORD113507,"Oct 13, 2022",Ruth Johnson,2022-03-06,33,Female,Enugu,Enugu City,P1693,Toys,52.57,2,0,105.14,Mobile Money,In-Store,Rep_19,5,No,10,10.317636,3.157334,Late delivery,Returned,FREESHIP,TRUE,54,0,Pickup
ORD113508,"Apr 29, 2020",Grace Okafor,2021-11-05,21,Male,Kaduna,Zaria,P1079,Electronics,193.98,5,10,872.91,Mobile Money,In-Store,Rep_29,4.4,No,8,9.509838,4.001493,Fast delivery,Completed,,FALSE,36,0,Standard
ORD113509,2019-05-05,Kemi Okoye,2025-04-27,55,Male,Enugu,Enugu City,P1615,Sports,105,1,5,99.75,Bank Transfer,Online,Rep_8,5,No,1,11.115852,3.833079,Wrong item,Cancelled,SUMMER10,TRUE,59,0,Pickup
ORD113510,2021-11-07,Sara Eze,2025-08-23,32,Female,Lagos,Lekki,P1483,Clothing,212.03,3,10,572.48,Mobile Money,Phone Order,Rep_23,4.3,No,11,-7.901189,4.367441,Wrong item,Completed,,FALSE,64,0,Standard
ORD113511,2025-07-17,Mary Williams,2019-05-03,29,Female,Rivers,Port Harcourt,P1076,Sports,147.07,1,10,132.36,Mobile Money,Online,Rep_12,4.7,No,19,9.633008,3.26846,Customer complained,Pending,,TRUE,49,0,Pickup
ORD113512,2022-12-19,John Ibrahim,2025-06-07,16,Female,Rivers,Eleme,P1542,Automotive,85.68,3,5,244.19,Card,In-Store,Rep_23,4.4,No,13,10.530953,3.747498,Wrong item,Shipped,SUMMER10,FALSE,83,0,Express
ORD113513,"Mar 05, 2022",Mary Ibrahim,2022-02-24,39,Female,Oyo,Ibadan,P1627,Automotive,164.38,2,0,328.76,Pay on Delivery,In-Store,Rep_15,5,No,8,9.603377,3.587623,Customer complained,Cancelled,SUMMER10,FALSE,38,0,Express
ORD113514,2021-07-30,Mary Olu,2025-08-17,36,Male,Kaduna,Zaria,P1254,Toys,150.76,3,0,452.28,Pay on Delivery,Online,Rep_23,4.4,No,15,9.982189,3.636571,Late delivery,Cancelled,BLACKFRI,TRUE,60,0,Standard
ORD113515,2019-10-18,Ahmed Adeyemi,2023-04-08,16,Female,Abuja,Wuse,P1646,Automotive,43.11,3,10,116.4,Bank Transfer,Phone Order,Rep_30,5,No,12,10.266497,4.284374,Late delivery,Completed,,TRUE,69,0,Standard
ORD113516,2020-03-16,Ife Olu,2023-07-15,40,Female,Enugu,Nsukka,P1967,Toys,140.04,4,15,476.14,Pay on Delivery,In-Store,Rep_26,5,No,8,10.019826,3.113426,Late delivery,Returned,WELCOME5,TRUE,78,0,Express
ORD113517,2021-05-29,Grace Ibrahim,2020-07-10,29,Female,Anambra,Awka,P1526,Electronics,263.1,4,5,999.78,Cash,In-Store,Rep_25,3.4,No,5,12.956289,4.596828,Customer complained,Completed,FREESHIP,TRUE,37,0,Express
ORD113518,2024-05-04,Mary Ng,2020-12-01,67,Male,Lagos,Victoria Island,P1254,Clothing,91.99,2,25,137.98,Pay on Delivery,Online,Rep_5,3.4,No,8,-6.014572,4.747039,Damaged packaging,Shipped,,FALSE,69,0,Standard
ORD113519,2019.05.13,Ada Olu,2021-10-14,28,Female,Rivers,Obio-Akpor,P1536,Automotive,155.19,2,0,310.38,Pay on Delivery,Online,Rep_28,5,No,12,10.751306,3.177089,Excellent service,Returned,FREESHIP,FALSE,65,0,Pickup
ORD113520,2024-08-24,Ruth Musa,2019-08-25,29,Female,Kaduna,Zaria,P1706,Household,305.81,2,10,550.46,Cash,In-Store,Rep_5,4.3,No,13,11.255205,3.34945,Fast delivery,Returned,FREESHIP,TRUE,40,0,Express
ORD113521,2020-11-06,David Okoye,2024-08-20,24,Non-binary,Anambra,Awka,P1151,Groceries,88.94,3,5,253.48,Mobile Money,Online,Rep_17,4.3,No,9,11.504008,4.270099,Damaged packaging,Completed,BLACKFRI,TRUE,75,0,Standard
ORD113522,2022-08-28,Blessing Olu,2021-03-10,50,Male,Anambra,Onitsha,P1576,Groceries,110.89,1,10,99.8,Pay on Delivery,Online,Rep_8,4.7,No,10,12.811481,3.073558,Damaged packaging,Pending,WELCOME5,TRUE,53,1,Express
ORD113523,2020-10-15,Chinedu Adeyemi,2021-03-24,30,Male,Oyo,Ibadan,P1556,Toys,106.3,2,0,212.6,Mobile Money,In-Store,Rep_3,4.3,No,20,12.156803,3.978503,Damaged packaging,Cancelled,,TRUE,53,0,Pickup
ORD113524,2024-03-22,Ruth Ibrahim,2024-07-24,26,Female,Kano,Kano City,P1147,Beauty,96.97,3,0,290.91,Cash,Phone Order,Rep_4,2.7,No,15,12.534548,4.2117,Fast delivery,Returned,FREESHIP,FALSE,67,0,Express
ORD113525,2025-03-03,Emeka Musa,2020-09-25,43,Female,Anambra,Onitsha,P1463,Beauty,297.88,4,0,1191.52,Mobile Money,In-Store,Rep_5,4.3,No,7,9.798191,4.750588,Customer complained,Cancelled,WELCOME5,TRUE,65,0,Express
ORD113526,2023-07-30,Ahmed Johnson,2019-03-15,18,Non-binary,Kaduna,Zaria,P1276,Beauty,29.8,1,0,29.8,Bank Transfer,In-Store,Rep_30,3.1,No,12,10.527177,4.580891,Wrong item,Pending,BLACKFRI,TRUE,45,0,Pickup
ORD113527,2020-05-13,Michael Williams,2019-12-01,42,Male,Abuja,Maitama,P1235,Automotive,93.48,2,0,186.96,Bank Transfer,Online,Rep_1,4.6,No,19,10.960877,3.038793,Fast delivery,Pending,,FALSE,24,0,Pickup
ORD113528,2024-12-09,Ruth Johnson,2021-12-05,56,Non-binary,Enugu,Enugu City,P1233,Clothing,82.27,2,5,156.31,Bank Transfer,In-Store,Rep_22,4.5,No,8,10.293236,4.101367,Wrong item,Pending,SUMMER10,TRUE,62,0,Pickup
ORD113529,2022-10-11,Fatima Ng,2024-05-20,41,Male,Abuja,Maitama,P1643,Beauty,83.77,1,25,62.83,Bank Transfer,In-Store,Rep_15,4.4,No,13,9.914314,4.00692,Customer complained,Shipped,SUMMER10,FALSE,49,0,Express
ORD113530,2019-01-24,Fatima Ogundele,2023-11-06,42,Male,Anambra,Awka,P1195,Beauty,43.9,1,5,41.7,Mobile Money,Phone Order,Rep_10,4,No,2,11.844177,3.065881,Late delivery,Cancelled,LOYAL20,TRUE,59,0,Express
ORD113531,04-01-2021,Sara Olu,2019-05-12,45,Female,Rivers,Obio-Akpor,P1743,Clothing,179.98,2,0,359.96,Card,Online,Rep_11,5,No,14,9.763423,4.447478,,Returned,BLACKFRI,FALSE,53,0,Pickup
ORD113532,2023-02-28,Ahmed Williams,2021-05-30,55,Non-binary,Oyo,Ogbomoso,P1750,Electronics,144.97,4,5,550.89,Bank Transfer,Phone Order,Rep_23,5,No,11,11.705333,4.426732,Damaged packaging,Completed,,FALSE,62,0,Express
ORD113533,2020-11-05,Chinedu Williams,2019-06-05,49,Non-binary,Anambra,Onitsha,P1198,Household,55.49,2,5,105.43,Bank Transfer,Phone Order,Rep_28,2.5,No,13,11.891733,4.31368,,Completed,BLACKFRI,FALSE,31,0,Standard
ORD113534,2021-11-12,Mary Okafor,2020-07-11,40,Female,Abuja,Wuse,P1796,Sports,65.19,3,10,176.01,Bank Transfer,Online,Rep_17,3.7,No,1,11.547482,4.744012,Late delivery,Pending,,TRUE,56,0,Express
ORD113535,2020-07-15,Ahmed Ibrahim,2019-03-15,45,Non-binary,Oyo,Ogbomoso,P1691,Electronics,39.61,4,10,142.6,Mobile Money,Online,Rep_29,5,No,2,12.439037,4.499057,Wrong item,Completed,,TRUE,50,0,Standard
ORD113536,2023.02.13,Fatima Ogundele,2022-06-04,24,Female,Oyo,Ibadan,P1924,Clothing,70.66,2,0,141.32,Cash,In-Store,Rep_22,5,No,9,10.635701,3.17232,Customer complained,Cancelled,WELCOME5,FALSE,62,0,Express
ORD113537,2022-10-20,Emeka Ali,2023-05-07,44,Male,Kaduna,Kaduna City,P1002,Groceries,110.14,3,0,330.42,Bank Transfer,Phone Order,Rep_29,3.9,No,5,10.620523,3.143241,Damaged packaging,Cancelled,,FALSE,54,0,Standard
ORD113538,2020-10-11,Fatima Ogundele,2020-07-09,22,Non-binary,Rivers,Eleme,P1476,Household,32.68,2,5,62.09,Cash,Online,Rep_1,5,No,14,9.759475,3.199738,Damaged packaging,Cancelled,,TRUE,67,0,Standard
ORD113539,2022-09-07,David Ibrahim,2021-05-03,30,Non-binary,Lagos,Yaba,P1012,Groceries,91.36,2,0,182.72,Card,In-Store,Rep_6,3.4,No,4,-7.508153,4.607404,,Shipped,SUMMER10,FALSE,11,1,Express
ORD113540,"Aug 08, 2024",Emeka Okoye,2019-09-28,16,Non-binary,Anambra,Onitsha,P1001,Groceries,23.8,4,0,95.2,Bank Transfer,Online,Rep_14,3.5,No,4,10.988564,3.710436,,Pending,WELCOME5,FALSE,41,0,Express
ORD113541,43835,Kemi Musa,2024-02-14,39,Female,Enugu,Nsukka,P1846,Automotive,74.56,3,20,178.94,Mobile Money,Online,Rep_4,4.1,No,15,11.61202,4.712744,Wrong item,Pending,WELCOME5,FALSE,68,0,Express
ORD113542,2022-09-09,Michael Okafor,2023-04-01,27,Female,Abuja,Wuse,P1897,Beauty,129.41,6,0,776.46,Mobile Money,In-Store,Rep_2,4.5,Yes,2,11.444643,4.215693,Wrong item,Cancelled,,FALSE,50,0,Standard
ORD113543,2021-02-09,Ahmed Ng,2021-02-25,48,Non-binary,Anambra,Onitsha,P1350,Clothing,73.62,4,10,265.03,Pay on Delivery,In-Store,Rep_24,4.5,No,4,9.866802,4.397762,Wrong item,Returned,FREESHIP,FALSE,89,0,Standard
ORD113544,2020-06-19,Ahmed Ogundele,2023-08-01,39,Male,Kano,Kano City,P1189,Household,31.41,3,0,94.23,Bank Transfer,In-Store,Rep_12,4.3,No,2,11.270677,3.42256,Excellent service,Shipped,FREESHIP,FALSE,73,0,Standard
ORD113545,2024-05-15,Chinedu Smith,2024-05-23,48,Female,Anambra,Awka,P1834,Automotive,110.23,2,50,110.23,Bank Transfer,In-Store,Rep_2,4.2,No,8,12.653746,3.436091,,Pending,WELCOME5,FALSE,64,0,Standard
ORD113546,2024-07-01,Ife Musa,2021-05-07,21,Non-binary,Lagos,Surulere,P1044,Electronics,83.63,4,20,267.62,Cash,Online,Rep_6,3.9,No,2,-7.944113,4.194657,Excellent service,Returned,,FALSE,24,0,Standard
ORD113547,2020-05-09,Ada Okonkwo,2019-11-07,47,Male,Enugu,Nsukka,P1260,Beauty,59.07,1,0,59.07,Pay on Delivery,Online,Rep_30,3.7,No,13,10.720942,4.832136,Fast delivery,Pending,BLACKFRI,TRUE,91,0,Express
ORD113548,2023-02-09,David Okoye,2024-11-23,60,Female,Kaduna,Kaduna City,P1706,Electronics,71.54,3,10,193.16,Card,In-Store,Rep_14,4.1,Yes,19,9.759685,3.595932,,Shipped,SUMMER10,FALSE,46,0,Standard
ORD113549,2025-05-12,Ahmed Ng,2025-07-13,44,Non-binary,Rivers,Port Harcourt,P1480,Electronics,72.37,5,5,343.76,Card,Phone Order,Rep_5,4.4,No,6,9.493379,4.80483,Excellent service,Pending,,TRUE,67,0,Express
ORD113550,2019-08-10,Ahmed Eze,2020-05-14,44,Female,Anambra,Awka,P1461,Household,47.94,2,0,95.88,Card,Online,Rep_15,3.4,No,1,10.464962,4.902509,Excellent service,Cancelled,,FALSE,34,0,Standard
ORD113551,2023-12-08,Grace Smith,2021-03-07,37,Male,Enugu,Enugu City,P1479,Electronics,191.51,5,5,909.67,Card,In-Store,Rep_7,2.9,No,13,9.913565,3.848244,,Shipped,,TRUE,77,0,Pickup
ORD113552,2025-07-10,Ada Brown,2024-02-18,28,Male,Abuja,Garki,P1163,Clothing,201.96,2,0,403.92,Bank Transfer,In-Store,Rep_18,4.2,No,7,10.294779,3.447635,Fast delivery,Completed,BLACKFRI,TRUE,62,0,Pickup
ORD113553,2020-10-18,Mary Adeyemi,2024-07-16,44,Female,Rivers,Obio-Akpor,P1125,Toys,27.61,4,0,110.44,Bank Transfer,In-Store,Rep_15,4.3,No,11,10.538265,4.188971,Fast delivery,Cancelled,,TRUE,72,0,Pickup
ORD113554,2022-03-29,Fatima Okoye,2022-09-01,16,Non-binary,Kano,Kano City,P1446,Beauty,93.88,4,0,375.52,Cash,Phone Order,Rep_11,3.8,Yes,2,10.18568,4.287808,Late delivery,Pending,FREESHIP,TRUE,78,1,Express
ORD113555,2019-08-21,Sara Ng,2021-10-25,29,Male,Rivers,Obio-Akpor,P1783,Automotive,240.75,4,0,963,Cash,In-Store,Rep_11,3.6,Yes,8,9.291101,4.931021,,Returned,SUMMER10,FALSE,73,0,Standard
ORD113556,19/08/2024,John Brown,2023-07-31,16,Female,Rivers,Eleme,P1625,Electronics,72.2,2,0,144.4,Cash,Phone Order,Rep_10,4.3,No,18,10.651884,4.938065,Late delivery,Shipped,SUMMER10,FALSE,50,0,Express
ORD113557,2020-06-21,Sara Adeyemi,2025-03-21,26,Non-binary,Lagos,Yaba,P1808,Household,165.74,3,5,472.36,Pay on Delivery,Online,Rep_20,4.1,No,6,-6.107243,3.255087,Damaged packaging,Pending,FREESHIP,TRUE,53,0,Pickup
ORD113558,2022-01-23,Ahmed Smith,2024-03-25,42,Male,Oyo,Ibadan,P1250,Beauty,144.73,2,0,289.46,Cash,In-Store,Rep_12,4,No,14,10.052167,4.181774,Damaged packaging,Pending,,FALSE,50,0,Pickup
ORD113559,2020-02-08,David Johnson,2025-01-09,41,Male,Rivers,Obio-Akpor,P1711,Electronics,46.85,1,25,35.14,Card,Online,Rep_17,5,No,15,9.853161,3.697221,Fast delivery,Cancelled,SUMMER10,FALSE,76,0,Pickup
ORD113560,2020-02-27,Michael Eze,2024-09-22,35,Male,Abuja,Wuse,P1087,Toys,84.86,4,0,339.44,Bank Transfer,In-Store,Rep_12,2.5,No,6,11.103408,4.818001,,Cancelled,BLACKFRI,FALSE,62,0,Pickup
ORD113561,2020-06-20,Chinedu Okafor,2022-04-03,37,Non-binary,Lagos,Victoria Island,P1011,Clothing,91.59,2,5,174.02,Cash,Online,Rep_19,2.9,Yes,16,-7.899048,4.565799,Late delivery,Completed,BLACKFRI,FALSE,39,0,Express
ORD113562,2019-09-19,Ruth Okoye,2025-05-07,16,Female,Abuja,Garki,P1149,Groceries,60.8,2,0,121.6,Mobile Money,In-Store,Rep_14,3.9,No,11,12.172515,4.974656,,Cancelled,,TRUE,94,0,Pickup
ORD113563,2020-08-04,Kemi Olu,2021-07-22,30,Non-binary,Enugu,Nsukka,P1522,Toys,129.52,3,0,388.56,Cash,In-Store,Rep_4,4.7,No,7,12.400579,3.751642,Wrong item,Pending,FREESHIP,FALSE,65,0,Standard
ORD113564,2021.01.20,Ruth Okoye,2024-05-20,26,Female,Abuja,Wuse,P1367,Groceries,146.19,3,0,438.57,Bank Transfer,Online,Rep_23,3.5,No,5,9.30667,3.807367,Customer complained,Returned,BLACKFRI,TRUE,80,0,Express
ORD113565,2022-11-11,Kemi Brown,2019-01-30,27,Female,Kano,Kano City,P1495,Clothing,99.97,4,5,379.89,Mobile Money,In-Store,Rep_6,3,No,5,10.688974,4.493075,Excellent service,Pending,,FALSE,41,0,Standard
ORD113566,2022-12-30,Michael Olu,2024-10-28,42,Non-binary,Abuja,Garki,P1991,Groceries,155.42,2,0,310.84,Bank Transfer,In-Store,Rep_22,3.9,No,6,9.831464,3.232904,Fast delivery,Returned,,FALSE,76,0,Express
ORD113567,2021-07-30,Sara Ali,2024-10-30,24,Male,Abuja,Gwarimpa,P1201,Groceries,102.03,3,15,260.18,Pay on Delivery,Phone Order,Rep_23,3.9,No,8,10.124665,3.273977,Late delivery,Shipped,WELCOME5,TRUE,76,0,Pickup
ORD113568,2020-06-03,Ruth Eze,2021-07-23,27,Non-binary,Anambra,Onitsha,P1860,Beauty,95.72,3,5,272.8,Pay on Delivery,Phone Order,Rep_20,2.6,No,17,9.755438,3.959448,Fast delivery,Completed,WELCOME5,TRUE,87,0,Pickup
ORD113569,2019-09-02,Emeka Musa,2019-01-25,16,Non-binary,Enugu,Nsukka,P1888,Groceries,35.57,1,0,35.57,Mobile Money,Phone Order,Rep_3,4.5,No,15,12.497593,4.041555,Fast delivery,Pending,,FALSE,38,0,Pickup
ORD113570,2019-07-19,Blessing Brown,2019-05-09,31,Male,Kano,Kano City,P1702,Clothing,33.76,3,20,81.02,Bank Transfer,In-Store,Rep_6,4,No,18,9.125128,4.660625,Fast delivery,Completed,SUMMER10,FALSE,35,0,Express
ORD113571,2023-10-01,Michael Ng,2021-04-16,21,Female,Kaduna,Zaria,P1536,Clothing,251.67,2,0,503.34,Mobile Money,Online,Rep_4,4.6,No,3,9.039169,4.250241,,Completed,SUMMER10,TRUE,72,0,Standard
ORD113572,2021-12-13,Fatima Brown,2024-11-02,35,Female,Rivers,Eleme,P1400,Electronics,133.26,3,0,399.78,Cash,Online,Rep_18,4.5,No,13,9.92501,4.836033,Late delivery,Completed,,TRUE,48,0,Standard
ORD113573,2023-12-05,Blessing Brown,2023-09-28,23,Non-binary,Anambra,Onitsha,P1829,Toys,221.56,3,0,664.68,Card,Phone Order,Rep_16,2.1,No,7,12.177643,4.896874,Wrong item,Shipped,LOYAL20,TRUE,82,0,Pickup
ORD113574,2021-07-24,Ada Johnson,2020-12-06,36,Male,Enugu,Nsukka,P1762,Automotive,80.87,1,0,80.87,Cash,Online,Rep_12,4.1,No,18,12.972421,3.689353,Late delivery,Completed,WELCOME5,TRUE,100,1,Pickup
ORD113575,2023-02-06,Michael Okonkwo,2021-05-13,33,Female,Oyo,Ibadan,P1851,Clothing,363.8,1,0,363.8,Mobile Money,Online,Rep_25,4,No,7,11.199065,3.056691,Late delivery,Cancelled,,FALSE,52,0,Pickup
ORD113576,2021-07-14,Grace Brown,2019-08-03,55,Female,Lagos,Surulere,P1289,Clothing,87.21,4,0,348.84,Cash,Online,Rep_8,3.7,No,16,-7.717085,3.457142,Late delivery,Shipped,,FALSE,51,0,Pickup
ORD113577,2022-08-10,Michael Johnson,2020-07-11,40,Male,Enugu,Enugu City,P1232,Household,81.38,6,0,488.28,Bank Transfer,In-Store,Rep_22,4.4,No,20,9.681158,3.60853,Fast delivery,Pending,,TRUE,44,0,Standard
ORD113578,2020-10-23,Chinedu Okoye,2022-09-04,16,Non-binary,Kaduna,Kaduna City,P1099,Beauty,28.19,3,20,67.66,Mobile Money,Phone Order,Rep_10,3.8,Yes,18,11.999116,3.553842,Late delivery,Completed,FREESHIP,FALSE,57,0,Standard
ORD113579,45612,Blessing Ali,2020-11-01,19,Female,Lagos,Ikeja,P1990,Electronics,157.32,1,10,141.59,Mobile Money,Phone Order,Rep_4,3.5,Yes,19,-7.974489,3.402053,Customer complained,Pending,,FALSE,73,1,Pickup
ORD113580,2022-04-11,John Musa,2024-07-07,35,Female,Lagos,Ikeja,P1735,Automotive,214.14,2,0,428.28,Cash,In-Store,Rep_7,3.9,No,13,-7.394689,3.004236,Damaged packaging,Pending,BLACKFRI,TRUE,55,0,Standard
ORD113581,2024-04-05,Ife Okafor,2023-12-20,23,Male,Kano,Kano City,P1725,Groceries,305.15,1,0,305.15,Mobile Money,In-Store,Rep_6,3.4,No,8,12.784818,4.266259,Customer complained,Shipped,LOYAL20,FALSE,96,0,Standard
ORD113582,2022-06-29,Ada Ogundele,2023-05-25,16,Male,Lagos,Ikeja,P1259,Groceries,99.2,1,10,89.28,Pay on Delivery,Online,Rep_13,4.2,No,7,-7.739898,4.383344,Fast delivery,Shipped,,FALSE,83,0,Pickup
ORD113583,2021-02-22,Emeka Smith,2023-10-31,51,Female,Abuja,Garki,P1971,Groceries,54.05,4,15,183.77,Card,In-Store,Rep_3,3.6,No,3,11.836658,3.143977,Excellent service,Pending,,FALSE,67,0,Pickup
ORD113584,2022-04-29,Ruth Okoye,2019-04-10,43,Female,Abuja,Wuse,P1576,Toys,84.88,1,0,84.88,Mobile Money,In-Store,Rep_7,3.8,No,4,12.100668,3.500934,Customer complained,Returned,WELCOME5,TRUE,58,0,Pickup
ORD113585,2023-02-07,Mary Ibrahim,2023-02-18,41,Non-binary,Enugu,Nsukka,P1003,Sports,131.27,3,5,374.12,Mobile Money,In-Store,Rep_18,2.8,No,3,11.55597,3.172582,Fast delivery,Pending,,FALSE,21,0,Pickup
ORD113586,2024-08-02,Blessing Adeyemi,2020-10-27,27,Non-binary,Kano,Kano City,P1739,Groceries,74.24,5,0,371.2,Pay on Delivery,In-Store,Rep_24,3.1,No,7,9.649549,4.474712,Damaged packaging,Completed,SUMMER10,TRUE,89,0,Pickup
ORD113587,2023-01-16,Chinedu Okafor,2025-01-29,40,Female,Kaduna,Kaduna City,P1567,Household,82.36,2,0,164.72,Pay on Delivery,Online,Rep_9,4.4,No,11,10.751877,4.422005,,Pending,SUMMER10,FALSE,54,0,Express
ORD113588,2021-06-26,David Eze,2025-08-13,26,Non-binary,Abuja,Wuse,P1209,Clothing,91.21,2,10,164.18,Bank Transfer,Phone Order,Rep_11,5,No,17,9.737141,4.54701,Customer complained,Returned,WELCOME5,TRUE,79,0,Express
ORD113589,2023-09-09,Fatima Eze,2024-12-01,37,Female,Anambra,Awka,P1428,Household,100.37,4,5,381.41,Bank Transfer,In-Store,Rep_26,4.1,No,5,12.03844,4.440455,Customer complained,Pending,SUMMER10,TRUE,56,0,Express
ORD113590,2023-01-02,Grace Okoye,2024-06-12,23,Non-binary,Anambra,Onitsha,P1248,Electronics,35.18,3,5,100.26,Cash,In-Store,Rep_23,5,No,6,10.894042,3.646116,,Pending,LOYAL20,TRUE,20,0,Standard
ORD113591,2023-08-29,Sara Okoye,2021-02-20,53,Non-binary,Rivers,Obio-Akpor,P1888,Household,114.73,3,0,344.19,Cash,Online,Rep_12,4.6,No,9,9.798216,4.394184,Late delivery,Shipped,FREESHIP,TRUE,53,0,Pickup
